CustomerID,SalesOrderNumber,SalesAmount,OrderDate,Quantity
12070,SO71662,35,11/27/2013,2
27568,SO51051,2071.4196,12/25/2012,104
19849,SO56691,1147.77,4/23/2013,57
28982,SO57437,27.28,5/4/2013,1
20754,SO65414,78.98,8/30/2013,4
27092,SO66009,2448.04,9/8/2013,122
15906,SO61949,2341.97,7/11/2013,117
20516,SO68218,14.98,10/12/2013,1
26646,SO72925,901.35,12/12/2013,45
16564,SO58383,124.99,5/21/2013,6
14650,SO64652,839.48,8/20/2013,42
15732,SO50924,2071.4196,12/12/2012,104
28321,SO60938,599.47,6/26/2013,30
15924,SO63301,2391.96,7/31/2013,120
17835,SO65484,4.99,8/31/2013,0
14818,SO72140,792.42,12/2/2013,40
12317,SO54934,2344.96,3/24/2013,117
20260,SO61307,1735.98,6/30/2013,87
12250,SO61910,564.99,7/10/2013,28
15114,SO46701,2181.5625,1/1/2012,109
13068,SO46771,2181.5625,1/9/2012,109
14220,SO49283,2071.4196,8/11/2012,104
24784,SO55608,2393.06,4/3/2013,120
16346,SO56273,6.28,4/16/2013,0
21093,SO50568,782.99,11/20/2012,39
15751,SO71473,2374.98,11/24/2013,119
14761,SO52190,39.98,2/3/2013,2
20210,SO52920,2478.34,2/17/2013,124
14974,SO55420,39.99,3/31/2013,2
11765,SO62873,2473.05,7/26/2013,124
27455,SO69146,2461.55,10/25/2013,123
26951,SO74332,60.47,1/3/2014,3
14080,SO55793,848.47,4/6/2013,42
12856,SO49966,2071.4196,10/5/2012,104
26924,SO50045,782.99,10/12/2012,39
19467,SO50166,1000.4375,10/25/2012,50
11673,SO51981,53.99,1/30/2013,3
23568,SO69153,567.76,10/25/2013,28
23727,SO60905,34.98,6/26/2013,2
14591,SO44353,699.0982,4/7/2011,35
14795,SO45612,3578.27,9/2/2011,179
12606,SO75022,246.45,1/25/2014,12
20561,SO45367,699.0982,8/4/2011,35
29323,SO64138,78.98,8/13/2013,4
28094,SO53084,2.29,2/21/2013,0
11185,SO53092,123.95,2/21/2013,6
22283,SO64632,157.27,8/20/2013,8
23114,SO45403,3578.27,8/10/2011,179
20999,SO46726,2181.5625,1/3/2012,109
26722,SO53731,33.98,3/2/2013,2
14079,SO72203,68.97,12/3/2013,3
27621,SO43706,3578.27,12/31/2010,179
28675,SO44612,3578.27,5/8/2011,179
21787,SO52983,17.27,2/19/2013,1
24347,SO55803,2419.06,4/6/2013,121
12760,SO58371,49.96,5/21/2013,2
23027,SO63964,37.27,8/10/2013,2
17733,SO44398,3578.27,4/12/2011,179
16400,SO51673,2514.93,1/27/2013,126
15600,SO69143,2518.98,10/25/2013,126
19445,SO69284,63.97,10/27/2013,3
12137,SO57791,49.99,5/11/2013,2
16479,SO58676,36.96,5/26/2013,2
11920,SO72849,2419.06,12/11/2013,121
15373,SO72986,39.98,12/13/2013,2
13487,SO48280,2181.5625,5/29/2012,109
15175,SO60232,2466.26,6/15/2013,123
14660,SO63977,889.47,8/10/2013,44
11856,SO74251,74.98,12/31/2013,4
16196,SO47495,2443.35,3/7/2012,122
27820,SO51201,2419.06,12/29/2012,121
12796,SO55658,71.97,4/4/2013,4
17534,SO65906,4.99,9/7/2013,0
23461,SO74449,34.98,1/7/2014,2
15265,SO50368,2049.0982,10/31/2012,102
12300,SO68621,2453.04,10/17/2013,123
18431,SO68801,1754.98,10/20/2013,88
13272,SO69615,81.46,10/29/2013,4
18360,SO67403,1750.98,9/29/2013,88
19197,SO70828,2359.46,11/15/2013,118
16357,SO64986,4.99,8/26/2013,0
27334,SO65536,4.99,9/1/2013,0
14883,SO70305,1129.48,11/7/2013,56
27715,SO72560,1147.77,12/7/2013,57
26251,SO72873,68.97,12/12/2013,3
22853,SO58713,39.99,5/27/2013,2
17136,SO70220,2297.28,11/6/2013,115
28344,SO55688,53.99,4/5/2013,3
24650,SO65647,36.59,9/3/2013,2
11042,SO68609,792.34,10/17/2013,40
18406,SO73841,2354.99,12/24/2013,118
19562,SO45348,3578.27,8/1/2011,179
11988,SO63750,2393.06,8/6/2013,120
14632,SO73612,74.98,12/21/2013,4
17296,SO74339,49.99,1/4/2014,2
21616,SO56351,68.97,4/17/2013,3
19906,SO63906,13.98,8/9/2013,1
29010,SO44977,3578.27,6/22/2011,179
11374,SO56252,68.97,4/15/2013,3
23004,SO69675,56.96,10/30/2013,3
28903,SO52602,23.78,2/11/2013,1
25837,SO59666,24.99,6/7/2013,1
25166,SO67036,134.56,9/25/2013,7
15720,SO71497,34.99,11/25/2013,2
12055,SO74751,45.24,1/16/2014,2
19543,SO57270,133.49,5/1/2013,7
28000,SO65903,94.48,9/7/2013,5
16545,SO68226,31.27,10/12/2013,2
24831,SO70656,2398.05,11/12/2013,120
13970,SO72728,2419.06,12/10/2013,121
25564,SO44665,699.0982,5/15/2011,35
15665,SO49301,2181.5625,8/13/2012,109
20344,SO54057,119.98,3/8/2013,6
24386,SO51283,565.47,1/3/2013,28
26898,SO53815,173.95,3/3/2013,9
25838,SO74197,64.97,12/30/2013,3
15093,SO48952,2443.35,7/19/2012,122
23562,SO58843,4.99,5/29/2013,0
17677,SO63357,1735.98,7/31/2013,87
24468,SO50771,2443.35,11/28/2012,122
13363,SO53649,71.97,2/28/2013,4
25971,SO58124,567.76,5/16/2013,28
14006,SO47120,1000.4375,2/4/2012,50
16269,SO47779,2181.5625,4/6/2012,109
17489,SO58865,58.98,5/29/2013,3
21530,SO63855,128.95,8/8/2013,6
29172,SO73813,27.28,12/24/2013,1
26200,SO49804,2181.5625,9/26/2012,109
19284,SO50130,1000.4375,10/22/2012,50
18600,SO62106,29.99,7/14/2013,1
22993,SO64943,565.47,8/25/2013,28
19258,SO70324,573.98,11/8/2013,29
18335,SO71196,2457.33,11/20/2013,123
28672,SO44605,3578.27,5/7/2011,179
11843,SO54080,42.28,3/8/2013,2
19933,SO54952,4.99,3/24/2013,0
14109,SO64290,1700.99,8/15/2013,85
11027,SO43775,3399.99,1/16/2011,170
19988,SO64288,1155.48,8/15/2013,58
11330,SO64950,34.99,8/26/2013,2
17636,SO67726,73.96,10/4/2013,4
20248,SO73946,69.97,12/26/2013,3
13382,SO47191,2181.5625,2/12/2012,109
16215,SO73687,617.91,12/22/2013,31
27956,SO53131,553.97,2/21/2013,28
16721,SO74166,49.97,12/29/2013,2
17756,SO49341,1000.4375,8/17/2012,50
18319,SO56698,60.47,4/24/2013,3
18634,SO69308,1728.27,10/27/2013,86
17093,SO71749,2419.06,11/28/2013,121
19319,SO73706,1779.47,12/22/2013,89
15827,SO50103,782.99,10/19/2012,39
11620,SO52445,42.28,2/8/2013,2
28452,SO56250,69.99,4/15/2013,3
22830,SO74056,14.23,12/27/2013,1
13256,SO50934,2071.4196,12/13/2012,104
22556,SO62061,60.47,7/13/2013,3
14244,SO63900,49.97,8/9/2013,2
20049,SO64800,2451.3,8/23/2013,123
22447,SO70318,793.76,11/8/2013,40
22468,SO70938,1700.99,11/16/2013,85
23895,SO72570,539.99,12/7/2013,27
20837,SO51661,1764.96,1/26/2013,88
12777,SO46446,3578.27,12/7/2011,179
15461,SO66985,4.99,9/24/2013,0
28688,SO67547,901.35,10/1/2013,45
27725,SO69045,119.98,10/24/2013,6
21076,SO71389,4.99,11/23/2013,0
24686,SO74947,38.88,1/23/2014,2
15977,SO69338,39.98,10/28/2013,2
18434,SO74050,4.99,12/27/2013,0
16291,SO49975,2443.35,10/6/2012,122
11691,SO52447,65.97,2/8/2013,3
12765,SO54640,1750.98,3/18/2013,88
19238,SO57918,69.99,5/13/2013,3
20645,SO63941,1143.46,8/9/2013,57
16969,SO70993,2439.99,11/17/2013,122
16386,SO64149,39.98,8/13/2013,2
18539,SO73994,2356.95,12/26/2013,118
12487,SO49708,2071.4196,9/14/2012,104
19202,SO51474,1170.48,1/15/2013,59
11000,SO51522,2341.97,1/18/2013,117
14586,SO73532,123.98,12/20/2013,6
17838,SO58050,24.99,5/15/2013,1
17692,SO65701,13.98,9/4/2013,1
18037,SO66045,49.48,9/9/2013,2
15891,SO73974,39.98,12/26/2013,2
16517,SO43710,3578.27,12/31/2010,179
18900,SO45155,3578.27,7/14/2011,179
11326,SO45696,3578.27,9/15/2011,179
23919,SO61348,58.47,7/1/2013,3
27357,SO66437,69.99,9/16/2013,3
24060,SO66634,603.49,9/18/2013,30
26649,SO67250,2384.07,9/28/2013,119
18403,SO73999,2318.96,12/26/2013,116
16704,SO61973,37.27,7/12/2013,2
16533,SO66953,2520.83,9/24/2013,126
15075,SO70977,4.99,11/17/2013,0
22932,SO48417,2443.35,5/31/2012,122
15225,SO50345,2071.4196,10/29/2012,104
13077,SO58689,2294.99,5/26/2013,115
16403,SO72759,37.97,12/10/2013,2
15862,SO53853,596.96,3/4/2013,30
25465,SO70866,1155.48,11/15/2013,58
15614,SO72656,2480.91,12/9/2013,124
14979,SO59284,604.96,6/2/2013,30
18277,SO65942,2492.32,9/7/2013,125
18066,SO70639,2344.96,11/12/2013,117
11360,SO73709,777.34,12/22/2013,39
26863,SO74405,3.99,1/5/2014,0
13060,SO46734,2181.5625,1/4/2012,109
16199,SO47596,2181.5625,3/20/2012,109
11510,SO54277,39.47,3/12/2013,2
27609,SO61386,36.27,7/2/2013,2
22325,SO63037,13.98,7/29/2013,1
21973,SO71565,56.97,11/26/2013,3
11930,SO73253,742.35,12/16/2013,37
11940,SO63430,34.99,8/2/2013,2
13846,SO66442,2354.98,9/16/2013,118
22224,SO59893,624.95,6/10/2013,31
29480,SO62341,2442.03,7/17/2013,122
18166,SO72844,2393.06,12/11/2013,120
25234,SO51007,1000.4375,12/20/2012,50
11871,SO53197,34.99,2/23/2013,2
11059,SO54200,14.98,3/11/2013,1
24802,SO55545,2407.04,4/2/2013,120
20795,SO61823,3.99,7/9/2013,0
20165,SO65889,2492.32,9/7/2013,125
25294,SO43940,699.0982,2/2/2011,35
19496,SO54816,1155.48,3/21/2013,58
12092,SO59370,42.28,6/3/2013,2
11913,SO72188,24.99,12/3/2013,1
16281,SO60991,63.97,6/27/2013,3
22350,SO68701,14.98,10/19/2013,1
18202,SO70922,564.99,11/16/2013,28
11781,SO72685,74.98,12/9/2013,4
16607,SO43727,3578.27,1/5/2011,179
12035,SO52373,64.97,2/7/2013,3
11253,SO61926,53.99,7/11/2013,3
18377,SO67884,2394.97,10/6/2013,120
24012,SO68372,68.97,10/14/2013,3
19044,SO70487,29.93,11/10/2013,1
18294,SO70952,2.29,11/17/2013,0
13924,SO61059,29.93,6/28/2013,1
13264,SO43720,3578.27,1/3/2011,179
21876,SO47604,2181.5625,3/21/2012,109
11836,SO54942,34.99,3/24/2013,2
12237,SO59272,2398.97,6/2/2013,120
20493,SO70778,23.97,11/14/2013,1
21542,SO72591,2329.98,12/8/2013,116
28871,SO45027,3578.27,6/29/2011,179
19652,SO45764,3578.27,9/25/2011,179
27279,SO50521,2071.4196,11/16/2012,104
11732,SO59796,74.98,6/9/2013,4
28664,SO68142,1214.85,10/10/2013,61
11566,SO69357,7.28,10/28/2013,0
12268,SO56310,49.99,4/16/2013,2
11478,SO56461,53.99,4/19/2013,3
23155,SO59895,608.96,6/10/2013,30
15183,SO68662,2297.28,10/18/2013,115
16444,SO47627,2443.35,3/25/2012,122
27962,SO63093,7.28,7/30/2013,0
20939,SO70971,13.98,11/17/2013,1
11772,SO45867,3578.27,10/8/2011,179
12784,SO46529,3578.27,12/19/2011,179
29109,SO57256,6.28,5/1/2013,0
15475,SO74068,804.47,12/27/2013,40
15046,SO45180,3578.27,7/18/2011,179
26767,SO49663,782.99,9/8/2012,39
14282,SO54018,74.98,3/7/2013,4
11532,SO55689,2.29,4/5/2013,0
22402,SO48154,2181.5625,5/10/2012,109
17776,SO60990,64.97,6/27/2013,3
15097,SO61550,2337.27,7/5/2013,117
15086,SO48930,2181.5625,7/15/2012,109
13860,SO56168,39.99,4/13/2013,2
14337,SO57938,814.71,5/13/2013,41
12198,SO61837,2391.43,7/9/2013,120
21342,SO63809,1155.48,8/7/2013,58
24704,SO75114,21.49,1/28/2014,1
29390,SO54313,539.99,3/12/2013,27
15187,SO60548,2304.98,6/20/2013,115
19732,SO57329,78.98,5/2/2013,4
17565,SO63056,1750.98,7/29/2013,88
12970,SO57206,56.96,4/30/2013,3
20612,SO46276,3578.27,11/20/2011,179
14285,SO48403,1000.4375,5/30/2012,50
22639,SO53067,1155.48,2/20/2013,58
11401,SO54100,574.98,3/8/2013,29
24908,SO48184,1000.4375,5/15/2012,50
23094,SO56853,67.93,4/27/2013,3
15438,SO68722,1717.26,10/19/2013,86
15987,SO51017,782.99,12/21/2012,39
11069,SO51667,2319.99,1/26/2013,116
18542,SO61747,123.98,7/8/2013,6
15411,SO64839,2344.96,8/23/2013,117
24151,SO65428,58.98,8/30/2013,3
23741,SO68698,32.6,10/19/2013,2
23795,SO54680,71.58,3/19/2013,4
16089,SO58328,180.98,5/20/2013,9
17980,SO68634,1750.98,10/18/2013,88
21974,SO47953,2443.35,4/28/2012,122
11470,SO53068,2294.99,2/21/2013,115
15209,SO67205,867.46,9/28/2013,43
14252,SO73538,96.46,12/20/2013,5
12252,SO62807,563.96,7/25/2013,28
25773,SO64763,60.47,8/22/2013,3
24749,SO66963,64.97,9/24/2013,3
17321,SO74555,133.47,1/11/2014,7
11246,SO45840,3374.99,10/3/2011,169
12490,SO54631,58.98,3/18/2013,3
26200,SO61530,574.98,7/4/2013,29
19548,SO54310,1183.47,3/12/2013,59
28236,SO62832,60.47,7/26/2013,3
13486,SO65596,120.48,9/2/2013,6
20113,SO69269,69.99,10/27/2013,3
24296,SO72113,574.98,12/1/2013,29
11582,SO50865,2049.0982,12/7/2012,102
13590,SO43721,3578.27,1/3/2011,179
12686,SO47344,2071.4196,2/28/2012,104
26010,SO53736,24.99,3/2/2013,1
11881,SO72160,140.45,12/2/2013,7
24929,SO60270,64.97,6/16/2013,3
11285,SO62915,125.47,7/27/2013,6
16766,SO70049,4.99,11/4/2013,0
27780,SO70799,777.34,11/14/2013,39
19053,SO72992,24.99,12/13/2013,1
12375,SO74584,43.98,1/11/2014,2
16954,SO74603,67.97,1/12/2014,3
13330,SO55536,74.98,4/2/2013,4
21463,SO63778,23.97,8/7/2013,1
26778,SO67981,33.98,10/8/2013,2
23910,SO55849,6.28,4/7/2013,0
24209,SO63557,1735.98,8/4/2013,87
21097,SO64567,29.48,8/19/2013,1
11690,SO45984,3578.27,10/25/2011,179
13965,SO64108,2394.97,8/12/2013,120
11661,SO65892,32.27,9/7/2013,2
23856,SO69857,603.49,11/1/2013,30
27492,SO72102,561.92,12/1/2013,28
15724,SO50421,2049.0982,11/4/2012,102
17882,SO51998,32.27,1/30/2013,2
28209,SO56367,574.98,4/17/2013,29
12183,SO54221,4.99,3/11/2013,0
22760,SO56537,548.98,4/20/2013,27
12739,SO61062,35,6/28/2013,2
24169,SO65440,553.97,8/30/2013,28
26315,SO47575,2049.0982,3/17/2012,102
27583,SO63866,553.97,8/8/2013,28
24787,SO66197,2393.06,9/11/2013,120
17347,SO66657,27.77,9/19/2013,1
12984,SO52200,37.29,2/3/2013,2
14518,SO63366,62.98,8/1/2013,3
16908,SO67883,2366.96,10/6/2013,118
20154,SO45849,3578.27,10/4/2011,179
12058,SO46232,3578.27,11/14/2011,179
19671,SO55089,1170.48,3/26/2013,59
19447,SO72137,804.47,12/2/2013,40
17244,SO60960,32.28,6/27/2013,2
27628,SO63651,4.99,8/5/2013,0
29274,SO67690,901.35,10/3/2013,45
11380,SO45891,3399.99,10/11/2011,170
14935,SO54162,29.93,3/10/2013,1
18980,SO72504,1750.98,12/6/2013,88
14856,SO74707,39.98,1/15/2014,2
12707,SO56177,2369.96,4/13/2013,118
20233,SO57375,69.97,5/3/2013,3
16195,SO58444,92.48,5/22/2013,5
17240,SO63946,806.76,8/9/2013,40
15872,SO70348,85.48,11/8/2013,4
22382,SO74528,4.99,1/9/2014,0
22176,SO61540,100.46,7/5/2013,5
13121,SO62350,38.98,7/18/2013,2
18245,SO44670,3578.27,5/16/2011,179
26634,SO48415,2071.4196,5/31/2012,104
25365,SO72335,780.82,12/4/2013,39
20859,SO48104,782.99,5/2/2012,39
24610,SO66082,39.98,9/10/2013,2
11212,SO66080,120,9/10/2013,6
24250,SO66869,556.93,9/22/2013,28
13636,SO48917,2071.4196,7/14/2012,104
17626,SO60262,819.48,6/16/2013,41
23049,SO53740,34.98,3/2/2013,2
16711,SO53990,62.98,3/7/2013,3
11176,SO60198,2.29,6/15/2013,0
14634,SO62851,839.48,7/26/2013,42
19364,SO72074,2363.97,12/1/2013,118
12712,SO50022,2049.0982,10/10/2012,102
12238,SO61833,34.99,7/9/2013,2
13629,SO71151,2413.06,11/19/2013,121
21305,SO73487,1155.48,12/19/2013,58
24560,SO73512,2404.97,12/20/2013,120
14046,SO49264,2071.4196,8/8/2012,104
24957,SO61528,777.34,7/4/2013,39
13972,SO73870,27.28,12/25/2013,1
12918,SO46723,2443.35,1/3/2012,122
14611,SO68292,195.59,10/13/2013,10
24211,SO68462,1170.48,10/15/2013,59
13615,SO68955,59.98,10/23/2013,3
20743,SO69684,78.98,10/30/2013,4
22910,SO70999,1700.99,11/17/2013,85
18487,SO44858,3578.27,6/7/2011,179
24276,SO54047,23.97,3/8/2013,1
19787,SO57233,2475.95,4/30/2013,124
12298,SO68879,1174.48,10/21/2013,59
29165,SO53393,2407.04,2/26/2013,120
26839,SO58226,77.96,5/18/2013,4
26644,SO73315,756.33,12/17/2013,38
15259,SO74354,21.98,1/4/2014,1
17632,SO61980,819.46,7/12/2013,41
22580,SO59406,607.96,6/3/2013,30
11107,SO60612,2419.06,6/21/2013,121
19027,SO67583,2329.98,10/2/2013,116
23550,SO69676,111.95,10/30/2013,6
20236,SO46006,3578.27,10/27/2011,179
15430,SO52188,39.98,2/3/2013,2
13192,SO70419,56.97,11/9/2013,3
17938,SO74358,37.27,1/4/2014,2
13624,SO74475,3.99,1/8/2014,0
22966,SO48688,2181.5625,6/25/2012,109
17605,SO56400,39.98,4/18/2013,2
25257,SO61610,147.28,7/6/2013,7
28587,SO44386,3578.27,4/11/2011,179
11301,SO59769,2.29,6/9/2013,0
21468,SO66280,64.98,9/13/2013,3
13444,SO62064,56.97,7/13/2013,3
22217,SO74770,61.45,1/17/2014,3
29152,SO47581,2181.5625,3/18/2012,109
21600,SO51241,563.77,12/31/2012,28
16522,SO55867,1120.49,4/8/2013,56
11687,SO56100,35,4/12/2013,2
21479,SO68943,1149.47,10/22/2013,57
14268,SO48709,1000.4375,6/27/2012,50
11808,SO55044,186.77,3/26/2013,9
15076,SO73364,96.46,12/18/2013,5
11388,SO45087,3374.99,7/3/2011,169
21498,SO70777,134.98,11/14/2013,7
12037,SO46596,3374.99,12/27/2011,169
13981,SO57487,88.98,5/5/2013,4
14666,SO49677,2049.0982,9/10/2012,102
26642,SO65385,2419.06,8/29/2013,121
11619,SO52419,34.99,2/8/2013,2
17016,SO52864,98.96,2/16/2013,5
26369,SO75056,53.99,1/26/2014,3
25445,SO61324,1735.98,7/1/2013,87
11652,SO64698,127.95,8/21/2013,6
16973,SO56313,1857.92,4/16/2013,93
11506,SO68954,7.95,10/23/2013,0
15525,SO72693,777.44,12/9/2013,39
18669,SO63846,69.99,8/8/2013,3
16360,SO53714,553.97,3/1/2013,28
16181,SO73650,36.59,12/22/2013,2
16347,SO43830,3578.27,1/26/2011,179
17830,SO50375,1000.4375,11/1/2012,50
17018,SO57715,93.97,5/9/2013,5
16075,SO69192,7.28,10/26/2013,0
23127,SO57838,565.47,5/11/2013,28
14067,SO64298,64.97,8/16/2013,3
17812,SO66780,801.77,9/21/2013,40
21015,SO70589,1174.48,11/11/2013,59
26373,SO47892,1000.4375,4/20/2012,50
16760,SO54160,67.97,3/10/2013,3
28844,SO45005,3578.27,6/26/2011,179
24185,SO74407,7.28,1/5/2014,0
12764,SO46503,3578.27,12/16/2011,179
12939,SO54841,77.92,3/22/2013,4
16048,SO56299,39.98,4/16/2013,2
13580,SO60958,2354.98,6/27/2013,118
21355,SO67567,1184.46,10/1/2013,59
19535,SO52836,1170.48,2/15/2013,59
14303,SO66764,742.35,9/20/2013,37
13342,SO70288,32.22,11/7/2013,2
13609,SO70975,88.97,11/17/2013,4
20007,SO45874,3374.99,10/9/2011,169
15169,SO49933,2071.4196,10/1/2012,104
23937,SO52989,38.98,2/19/2013,2
17331,SO59658,8.99,6/7/2013,0
24678,SO64078,100.09,8/12/2013,5
20465,SO59540,2514.93,6/5/2013,126
18158,SO72247,2393.06,12/3/2013,120
24533,SO74208,32.28,12/30/2013,2
20890,SO49009,782.99,7/26/2012,39
19569,SO64385,36.27,8/17/2013,2
15623,SO49425,2443.35,8/25/2012,122
17927,SO70801,1147.77,11/14/2013,57
22909,SO48471,2181.5625,6/5/2012,109
28793,SO53086,24.99,2/21/2013,1
21237,SO64084,69.99,8/12/2013,3
27450,SO50605,2071.4196,11/24/2012,104
25306,SO58079,1769.96,5/16/2013,88
17863,SO65522,67.93,9/1/2013,3
24720,SO59441,15.23,6/4/2013,1
25607,SO64357,1253.32,8/16/2013,63
13620,SO48845,2049.0982,7/6/2012,102
14667,SO49785,2049.0982,9/24/2012,102
27880,SO56066,2393.06,4/11/2013,120
11600,SO57573,34.99,5/6/2013,2
12077,SO53102,4.99,2/21/2013,0
15245,SO63088,30.97,7/30/2013,2
27453,SO67559,2419.06,10/1/2013,121
12297,SO49293,2049.0982,8/12/2012,102
16404,SO69251,2334.97,10/27/2013,117
13870,SO49428,2443.35,8/25/2012,122
13011,SO67838,2453.04,10/5/2013,123
23335,SO68697,32.28,10/19/2013,2
16376,SO69891,7.28,11/2/2013,0
25320,SO71258,2419.06,11/21/2013,121
15723,SO50456,2049.0982,11/8/2012,102
11779,SO60735,2294.99,6/23/2013,115
28624,SO45450,3578.27,8/17/2011,179
22132,SO58823,562.96,5/28/2013,28
16078,SO66189,2383.95,9/11/2013,119
26746,SO68066,1218.46,10/9/2013,61
13037,SO70454,24.99,11/10/2013,1
24323,SO72427,600.46,12/5/2013,30
11184,SO68030,6.28,10/9/2013,0
18000,SO68554,636.94,10/17/2013,32
24332,SO72422,1237.82,12/5/2013,62
13323,SO73000,141.98,12/13/2013,7
18209,SO44629,3578.27,5/10/2011,179
16203,SO49583,2181.5625,9/1/2012,109
12365,SO55455,13.98,4/1/2013,1
23945,SO68055,4.99,10/9/2013,0
13109,SO48624,2049.0982,6/18/2012,102
24915,SO48726,1000.4375,6/29/2012,50
15612,SO61061,74.98,6/28/2013,4
17087,SO62914,62.27,7/27/2013,3
24017,SO66011,553.97,9/8/2013,28
22895,SO45134,3578.27,7/11/2011,179
29276,SO68872,751.34,10/21/2013,38
16051,SO72661,564.99,12/9/2013,28
24847,SO60336,2552.82,6/17/2013,128
14241,SO63319,84.92,7/31/2013,4
23595,SO69607,67.97,10/29/2013,3
16527,SO43740,3578.27,1/8/2011,179
22940,SO48409,2443.35,5/30/2012,122
23456,SO58497,157.27,5/23/2013,8
12638,SO67731,8.99,10/4/2013,0
25186,SO58068,2462.55,5/15/2013,123
17961,SO70055,73.96,11/4/2013,4
21347,SO75108,4.99,1/28/2014,0
12615,SO61604,2341.97,7/6/2013,117
14969,SO46473,3578.27,12/10/2011,179
13012,SO47887,2071.4196,4/19/2012,104
11072,SO51386,2395.96,1/9/2013,120
11566,SO51909,54.98,1/28/2013,3
15033,SO63346,1725.98,7/31/2013,86
15019,SO64899,63.97,8/25/2013,3
24238,SO73485,608.96,12/19/2013,30
19850,SO73740,119.98,12/23/2013,6
25587,SO73863,539.99,12/24/2013,27
16085,SO61393,71.58,7/2/2013,4
21796,SO64486,59.98,8/18/2013,3
13004,SO65814,6.28,9/6/2013,0
18849,SO72240,2366.96,12/3/2013,118
20757,SO74266,69.99,1/1/2014,3
28589,SO55989,69.99,4/10/2013,3
11767,SO45712,3399.99,9/17/2011,170
21230,SO47142,2443.35,2/6/2012,122
11985,SO53402,49.99,2/27/2013,2
11554,SO57663,34.99,5/8/2013,2
25404,SO59261,2433.04,6/1/2013,122
14391,SO66973,21.98,9/24/2013,1
24028,SO73782,597.95,12/23/2013,30
21614,SO60441,539.99,6/18/2013,27
17999,SO67587,1754.98,10/2/2013,88
15074,SO74829,85.48,1/19/2014,4
11861,SO57993,42.28,5/14/2013,2
13566,SO60725,13.98,6/23/2013,1
22936,SO48556,2181.5625,6/12/2012,109
23323,SO49002,2181.5625,7/25/2012,109
27063,SO49321,2071.4196,8/14/2012,104
15468,SO53164,159.99,2/22/2013,8
14814,SO54070,94.48,3/8/2013,5
22072,SO55450,617.47,3/31/2013,31
26840,SO68775,33.98,10/20/2013,2
19766,SO52569,588.96,2/10/2013,29
14091,SO62045,64.97,7/13/2013,3
22184,SO68298,37.27,10/13/2013,2
23655,SO66358,1700.99,9/14/2013,85
20017,SO73890,78.98,12/25/2013,4
18739,SO45196,3578.27,7/20/2011,179
12316,SO48405,2071.4196,5/30/2012,104
18111,SO52799,4.99,2/15/2013,0
22307,SO67500,804.47,10/1/2013,40
13085,SO59803,646.45,6/9/2013,32
16706,SO67421,29.99,9/30/2013,1
14384,SO67869,93.97,10/6/2013,5
14858,SO53774,187.98,3/3/2013,9
23330,SO60181,31.97,6/15/2013,2
21092,SO50153,782.99,10/24/2012,39
18991,SO72086,69.99,12/1/2013,3
21717,SO75097,44.98,1/28/2014,2
11331,SO58499,29.99,5/23/2013,1
26275,SO61870,27.28,7/10/2013,1
14502,SO67381,37.29,9/29/2013,2
21981,SO70458,75.97,11/10/2013,4
25232,SO74938,12.94,1/23/2014,1
25738,SO60831,2398.05,6/24/2013,120
18949,SO64584,801.77,8/19/2013,40
19778,SO53032,69.99,2/20/2013,3
17310,SO59554,2451.3,6/5/2013,123
20149,SO63695,2466.32,8/6/2013,123
29215,SO74510,63.97,1/9/2014,3
26301,SO64235,2413.06,8/14/2013,121
15228,SO50559,2049.0982,11/19/2012,102
12623,SO49417,2049.0982,8/24/2012,102
13088,SO67735,2316.97,10/4/2013,116
16845,SO67818,2380.47,10/5/2013,119
29134,SO67854,6.28,10/6/2013,0
18416,SO72319,2369.96,12/4/2013,118
11668,SO73220,74.98,12/16/2013,4
13701,SO74800,14.98,1/18/2014,1
19851,SO59300,123.98,6/2/2013,6
14272,SO48494,1000.4375,6/8/2012,50
11223,SO55047,71.58,3/26/2013,4
13738,SO74739,21.98,1/16/2014,1
14653,SO45225,699.0982,7/25/2011,35
19525,SO66106,40.23,9/10/2013,2
11176,SO75070,24.99,1/27/2014,1
26437,SO48264,782.99,5/26/2012,39
13746,SO51609,806.76,1/23/2013,40
22139,SO57897,548.98,5/12/2013,27
26261,SO56499,195.27,4/20/2013,10
14279,SO58414,751.34,5/21/2013,38
26089,SO64722,2398.05,8/21/2013,120
11211,SO69589,23.78,10/29/2013,1
20447,SO46124,3578.27,10/30/2011,179
14242,SO48552,1000.4375,6/12/2012,50
11203,SO63466,45.24,8/2/2013,2
22220,SO74012,1179.97,12/26/2013,59
21177,SO63690,39.99,8/6/2013,2
21521,SO64340,42.93,8/16/2013,2
21218,SO65732,2479.94,9/4/2013,124
27571,SO71135,2413.06,11/19/2013,121
12620,SO54431,2332.28,3/15/2013,117
15500,SO48983,782.99,7/22/2012,39
23688,SO51434,1214.85,1/12/2013,61
22796,SO58104,48.97,5/16/2013,2
20335,SO66904,69.99,9/23/2013,3
14306,SO67572,742.35,10/1/2013,37
12579,SO68192,539.99,10/11/2013,27
17705,SO69208,7.28,10/26/2013,0
25384,SO55375,1249.84,3/30/2013,62
16556,SO60596,86.95,6/21/2013,4
21612,SO62192,14.98,7/15/2013,1
13531,SO65767,69.99,9/5/2013,3
11103,SO44408,3374.99,4/15/2011,169
13966,SO64364,2394.97,8/16/2013,120
