CustomerID,SalesOrderNumber,SalesAmount,OrderDate,Quantity,Unit Price
17723,SO54119,64.97,3/9/2013,1,63.34545674853889
13537,SO46392,3578.27,11/29/2011,156,22.87899825958692
26511,SO48219,2071.4196,5/21/2012,65,32.101409709383574
13132,SO48499,2049.0982,6/8/2012,41,50.21303624967151
23386,SO66935,548.98,9/23/2013,6,95.66286540421358
16178,SO71096,69.97,11/19/2013,2,28.498380322685566
22276,SO52150,599.47,2/2/2013,8,74.50636087238937
25288,SO58248,539.99,5/18/2013,12,46.747581212827434
23013,SO60525,12.94,6/20/2013,0,33.295498094202074
27768,SO68602,742.35,10/17/2013,15,48.31201401710081
15162,SO71179,74.98,11/20/2013,6,11.76463816641709
16491,SO51962,751.34,1/29/2013,9,80.87530023838444
21956,SO47543,2181.5625,3/12/2012,78,28.11368315838188
25616,SO52573,539.99,2/10/2013,7,73.9141517
26228,SO68350,1700.99,10/14/2013,148,11.493095287578498
27519,SO72005,78.98,11/30/2013,1,95.73436283574017
17839,SO73369,29.98,12/18/2013,1,23.336423613541367
11126,SO44728,3399.99,5/28/2011,38,88.86049723967264
21576,SO51655,548.98,1/25/2013,7,81.89995491346627
17254,SO55977,53.99,4/10/2013,1,96.94669278773452
21384,SO58532,739.46,5/23/2013,15,50.399612789846216
28157,SO66111,7.28,9/10/2013,0,74.10274292
12380,SO60457,2297.28,6/19/2013,57,40.217512418589486
15696,SO60993,198.99,6/27/2013,9,22.514982611870913
28855,SO62181,103.46,7/15/2013,2,47.09221362867764
12251,SO62458,549.98,7/19/2013,27,20.74615646190321
13144,SO53942,134.98,3/6/2013,1,98.29423916470647
20056,SO71243,144.45,11/21/2013,10,14.143416658368055
14169,SO47198,2443.35,2/13/2012,40,60.97511372799894
17042,SO58755,1735.98,5/27/2013,27,64.51406624913531
16614,SO64960,38.88,8/26/2013,1,56.11755657303515
16481,SO73586,122.96,12/21/2013,2,67.90765914
27216,SO74942,37.97,1/23/2014,2,16.03717362612964
18017,SO52908,24.99,2/17/2013,0,57.72675979950265
13560,SO64895,539.99,8/24/2013,17,32.28519425709935
24474,SO72049,1700.99,11/30/2013,18,94.31672601360037
18267,SO72131,29.99,12/2/2013,0,77.39680707677394
11641,SO56087,144.47,4/12/2013,1,97.38887580517556
15095,SO59151,2319.99,5/31/2013,271,8.567826625318007
11104,SO60241,2438.06,6/15/2013,76,32.08765164216733
25272,SO63677,1174.48,8/5/2013,50,23.565145730643156
12609,SO66816,1282.82,9/21/2013,212,6.059685794623897
17220,SO49582,2181.5625,9/1/2012,78,28.020944373400535
11578,SO54251,2334.97,3/12/2013,34,69.48371843444075
23798,SO54623,67.93,3/18/2013,3,26.953447602784014
21353,SO62108,44.98,7/14/2013,1,53.35532732084873
11192,SO67056,74.98,9/25/2013,1,89.34272092167487
22207,SO48122,2443.35,5/5/2012,34,70.90700243316215
21501,SO49565,2071.4196,8/29/2012,49,42.48976164107304
11008,SO51282,2312.26,1/3/2013,57,40.38454919665029
17944,SO64543,1750.98,8/19/2013,36,48.294902330806046
16452,SO70319,889.45,11/8/2013,41,21.818936900691106
21381,SO70676,69.99,11/13/2013,1,65.23007290451886
13819,SO60665,35,6/22/2013,1,39.594517814937525
17374,SO61873,77.92,7/10/2013,1,85.97470817989415
11359,SO44904,3374.99,6/13/2011,44,76.87250270549255
12884,SO46422,3578.27,12/4/2011,57,62.99875058875521
25959,SO55884,27.28,4/8/2013,1,39.599211151704026
11591,SO58472,2316.97,5/23/2013,93,24.94352400898102
12542,SO74583,8.99,1/11/2014,0,78.73442709003417
26652,SO48857,782.99,7/7/2012,15,51.20886440415322
14200,SO59579,2334.97,6/6/2013,89,26.351253626848962
23084,SO60480,39.98,6/19/2013,2,23.54158842880059
22206,SO64057,201.28,8/12/2013,10,20.71308592762911
17303,SO64462,34.99,8/18/2013,0,78.83031363953152
26797,SO50068,782.99,10/14/2012,29,26.75378260352961
11276,SO56611,60.47,4/22/2013,1,55.03101503489376
11242,SO59645,539.99,6/6/2013,11,47.89690429244036
23481,SO60857,29.99,6/25/2013,0,60.06303542668697
15522,SO64404,26.97,8/17/2013,0,88.32971553526346
20823,SO46602,3578.27,12/28/2011,41,87.43600205776441
18966,SO54056,78.98,3/8/2013,2,47.85222682336167
14220,SO64662,2360.95,8/20/2013,365,6.459793819798714
19765,SO51214,553.97,12/30/2012,12,45.512161542858806
20164,SO44452,699.0982,4/26/2011,11,62.588386055293334
16694,SO53071,39.22,2/21/2013,1,57.98765211431587
14729,SO62050,4.99,7/13/2013,0,66.87693005101951
24626,SO64321,38.88,8/16/2013,2,19.637194584942932
17181,SO64735,2329.98,8/22/2013,35,66.42083438
28264,SO44448,3578.27,4/26/2011,160,22.35190378065836
15171,SO49922,2049.0982,9/30/2012,27,76.29977816619115
21590,SO70514,1169.46,11/10/2013,31,37.21332326
26971,SO66400,6.28,9/15/2013,0,72.44006617123809
29258,SO67191,751.34,9/27/2013,79,9.547231896080174
22840,SO68818,37.29,10/21/2013,1,43.746702431136775
23053,SO69331,69.97,10/28/2013,1,71.97827962
15312,SO69763,848.47,10/31/2013,32,26.552699051491942
28064,SO70233,2384.07,11/6/2013,30,80.55226925573615
18067,SO70986,2380.47,11/17/2013,37,64.92407464496853
11642,SO74980,88.98,1/24/2014,1,60.81836835423084
11998,SO46251,3374.99,11/16/2011,87,38.58714114941203
29425,SO52256,23.78,2/4/2013,0,50.83288968620617
15839,SO57557,24.27,5/6/2013,0,61.74818359289605
20785,SO65795,1145.48,9/5/2013,23,49.883900821914594
13131,SO71424,2393.06,11/23/2013,34,71.33976577435321
12575,SO46826,2049.0982,1/15/2012,44,46.20120864516116
26884,SO53329,1273.83,2/25/2013,53,24.215952265492884
27970,SO55618,64.47,4/4/2013,3,25.32370936609949
22129,SO57948,574.98,5/13/2013,104,5.551358040079403
16624,SO73763,2359.98,12/23/2013,70,33.59098297807388
12132,SO51181,2514.93,12/28/2012,33,76.14717584545936
12658,SO57956,2428.05,5/13/2013,30,80.44545733957291
20808,SO60952,1155.48,6/26/2013,48,24.234416499096252
23017,SO64168,563.77,8/13/2013,6,96.10917970278373
22413,SO73751,23.78,12/23/2013,0,52.72826538061204
14033,SO49343,2071.4196,8/17/2012,22,92.11298115675775
27256,SO50114,2071.4196,10/21/2012,29,72.14270177685496
21868,SO52311,4.99,2/5/2013,0,73.63117518712924
12605,SO57886,9.99,5/12/2013,1,13.079144024076758
12673,SO47314,2049.0982,2/24/2012,79,25.899157055208413
11712,SO58619,47.94,5/25/2013,8,5.837409163
17350,SO67698,92.48,10/4/2013,1,73.03212584529007
13290,SO65973,13.98,9/8/2013,0,37.721637400708445
11941,SO69867,68.97,11/2/2013,1,79.73198902725295
23172,SO52518,1231.12,2/9/2013,33,37.19894089
28518,SO63343,750.3,7/31/2013,9,82.83670647
15757,SO71757,2294.99,11/28/2013,132,17.416334106089735
20816,SO54516,650.45,3/16/2013,30,21.470449891963277
21471,SO55643,31.97,4/4/2013,1,37.38327126047397
28325,SO59142,574.98,5/30/2013,13,43.80630194381597
19279,SO65710,63.97,9/4/2013,2,38.126767030082945
27172,SO69203,23.78,10/26/2013,0,77.54646808970588
17117,SO70401,39.98,11/9/2013,3,14.210382299537898
28865,SO60132,31.27,6/14/2013,1,38.365616865656364
17071,SO60450,839.48,6/18/2013,10,84.53779995396864
15899,SO65370,2350.96,8/29/2013,207,11.345722339906338
22441,SO51617,597.95,1/23/2013,6,94.52263322877896
20523,SO71644,14.98,11/27/2013,0,98.70010001584123
27686,SO75090,74.98,1/28/2014,6,13.413976513382607
15344,SO56354,4.99,4/17/2013,0,32.67088961429501
23428,SO63437,39.98,8/2/2013,1,40.37806327335883
14096,SO64392,28.98,8/17/2013,0,78.75718002200898
24045,SO67805,4.99,10/5/2013,0,61.61304715108971
19270,SO45370,3578.27,8/4/2011,54,66.21474155
13653,SO48169,2181.5625,5/13/2012,28,76.96343316775807
17714,SO48892,1000.4375,7/12/2012,62,16.20800494651744
17052,SO56489,42.93,4/20/2013,1,84.15489840647493
24752,SO58463,756.33,5/22/2013,10,72.03388139711369
11027,SO69088,778.62,10/24/2013,13,59.847463893655174
21243,SO63710,14.98,8/6/2013,0,89.52485680439038
11913,SO73948,7.28,12/26/2013,0,71.52910361896167
21029,SO51024,782.99,12/22/2012,32,24.161496449947414
27654,SO55149,21.49,3/28/2013,0,45.82581120218834
17188,SO63370,2349.98,8/1/2013,45,51.93407235889466
22029,SO72959,30.97,12/13/2013,3,10.245674541288537
12839,SO50021,2049.0982,10/10/2012,21,95.69056377
11053,SO51505,2329.98,1/17/2013,135,17.214839775703453
11212,SO52968,34.99,2/19/2013,0,71.25882038653906
12286,SO56378,2405.47,4/18/2013,45,53.091948428633614
24915,SO57689,1145.48,5/9/2013,154,7.435063739020146
29086,SO61919,805.33,7/10/2013,9,92.85101020711436
13101,SO62386,2384.07,7/18/2013,28,85.92449683779866
15858,SO62603,7.28,7/22/2013,0,54.80450315086438
17991,SO62723,73.96,7/24/2013,3,26.749521933247298
20765,SO64113,1179.97,8/12/2013,71,16.554174614608954
14934,SO71173,119.98,11/20/2013,3,39.522285546052025
26127,SO46747,2049.0982,1/6/2012,70,29.2656867
28869,SO57475,777.34,5/4/2013,15,53.13566409559838
11530,SO67654,39.98,10/3/2013,0,96.80888313172575
18462,SO72916,1174.48,12/12/2013,20,59.62058185681593
12489,SO58622,8.99,5/25/2013,0,89.54345031
27439,SO50565,2049.0982,11/20/2012,31,66.83348956209883
16199,SO62928,2419.06,7/27/2013,48,50.14842002578404
27213,SO68209,7.28,10/12/2013,0,86.18771845967026
18310,SO59988,21.49,6/12/2013,0,49.77997046643476
14133,SO57519,1714.97,5/5/2013,20,87.51967619848429
12284,SO58353,2329.99,5/21/2013,71,32.69979311
12378,SO62768,2294.99,7/25/2013,133,17.23724200748387
22411,SO48243,2181.5625,5/24/2012,25,86.25487411447914
26757,SO49750,782.99,9/18/2012,13,60.80444056030334
12151,SO53965,2316.97,3/6/2013,26,89.46377783
13686,SO56337,2374.98,4/17/2013,25,94.09358466
16120,SO69686,7.28,10/30/2013,1,10.094697085287672
11277,SO63834,2.29,8/8/2013,0,52.592083676592495
14279,SO67004,2337.27,9/24/2013,58,40.62163216208028
18045,SO69101,1759.97,10/25/2013,27,64.45654772166114
12667,SO47098,2049.0982,2/1/2012,25,80.39116373422074
13967,SO48856,2049.0982,7/7/2012,65,31.656070517565052
12341,SO46736,2049.0982,1/4/2012,35,57.895846515451304
29092,SO59085,6.28,5/30/2013,0,72.32921509096546
15304,SO59378,2369.96,6/3/2013,133,17.770952869394733
21874,SO69006,2457.33,10/23/2013,30,82.33635606537035
13789,SO51340,819.48,1/7/2013,13,62.580411986032445
11007,SO51581,2391.95,1/21/2013,25,95.20605652579692
24680,SO54812,2418.05,3/21/2013,65,37.25524731741586
25541,SO61514,21.49,7/4/2013,1,15.273864522033872
20107,SO62714,69.99,7/24/2013,1,53.11761409850791
12815,SO69206,7.28,10/26/2013,1,13.152023312396691
24245,SO73343,17.27,12/18/2013,0,97.10501971578064
19868,SO69270,119.98,10/27/2013,14,8.675071034433195
17004,SO69838,2418.48,11/1/2013,32,76.58287060519426
26514,SO60338,29.98,6/17/2013,1,54.88472782351318
23796,SO61556,36.59,7/5/2013,1,40.01896198733743
16123,SO70132,629.97,11/5/2013,56,11.255005628322191
15557,SO49629,782.99,9/5/2012,12,64.10585779649273
19459,SO50144,1000.4375,10/23/2012,17,60.59593129214075
24244,SO58541,1174.48,5/24/2013,37,31.683910941421978
14006,SO59324,2294.99,6/2/2013,25,91.47106163397964
18035,SO73978,63.97,12/26/2013,2,33.890450697569506
20813,SO74621,64.47,1/13/2014,1,47.723914006250084
11217,SO52759,2374.98,2/14/2013,42,56.65743331227229
11210,SO57566,42.28,5/6/2013,3,14.522028426747179
16997,SO58275,1763.97,5/19/2013,19,93.55536332529508
13096,SO71246,140.45,11/21/2013,3,40.58093448
21614,SO50538,2049.0982,11/18/2012,162,12.674025318062643
13673,SO70969,94.48,11/17/2013,2,41.792661499156345
17006,SO71326,2404.46,11/22/2013,39,62.01924197379517
16449,SO58615,7.28,5/25/2013,0,53.79700382302631
13241,SO65723,2325.96,9/4/2013,33,70.98148753354103
14306,SO57292,839.46,5/1/2013,82,10.27097449645151
23288,SO63443,38.98,8/2/2013,1,32.03135797584533
22041,SO73703,588.96,12/22/2013,7,82.82690479980971
12809,SO57618,39.98,5/7/2013,3,12.58990034017928
12807,SO62017,539.99,7/12/2013,6,86.27116569611597
11253,SO54292,35,3/12/2013,3,13.730128747325093
24078,SO55902,3.99,4/8/2013,0,84.27315041471114
15290,SO70138,893.47,11/5/2013,23,39.274898102479035
23000,SO74633,94.46,1/13/2014,1,63.15986101
17686,SO75016,71.95,1/25/2014,4,19.52427598655983
28704,SO65393,2419.06,8/29/2013,214,11.286028563892181
28476,SO70051,119.98,11/4/2013,5,25.514129381912834
24256,SO54999,39.98,3/25/2013,2,17.146112701326075
13649,SO48962,2049.0982,7/20/2012,59,34.67856027956502
26317,SO52765,791.32,2/14/2013,15,53.86640841854692
23906,SO55979,2443.35,4/10/2013,40,60.93214904
16826,SO64790,2329.99,8/23/2013,29,80.03747020107558
11318,SO68588,42.28,10/17/2013,1,67.34278985859407
14575,SO74960,185.97,1/23/2014,3,62.832040887307535
26604,SO48565,2049.0982,6/13/2012,46,44.11929261114859
24274,SO50359,2443.35,10/30/2012,49,50.01180132121318
20822,SO54136,556.26,3/9/2013,13,44.379478792067204
11331,SO57202,2.29,4/30/2013,0,85.00577286
17650,SO70409,38.98,11/9/2013,1,26.850042992097986
15495,SO74171,39.98,12/29/2013,7,5.543488496486639
26096,SO46560,3399.99,12/22/2011,51,66.87539023649273
28773,SO60839,127.95,6/25/2013,5,24.23390744568898
15080,SO61794,2319.99,7/9/2013,26,89.56093794943189
24812,SO59352,82.59,6/3/2013,1,86.60940132213233
12725,SO64494,127.28,8/18/2013,10,12.28910033317956
20467,SO68840,17.27,10/21/2013,1,15.106898514337349
24708,SO71019,2419.06,11/17/2013,46,52.04130126
15693,SO56794,2428.05,4/25/2013,39,62.87615296308869
15130,SO72512,742.35,12/6/2013,24,31.11629206081287
22145,SO54839,37.27,3/22/2013,1,73.09578309
16256,SO65716,4.99,9/4/2013,0,61.51702198729279
21174,SO66647,42.28,9/19/2013,1,35.858290426112696
13269,SO47194,2181.5625,2/12/2012,294,7.410291364019981
25902,SO53147,64.97,2/22/2013,1,76.26427672335917
11213,SO55148,2.29,3/28/2013,0,25.401598253382858
11331,SO66448,166.28,9/16/2013,2,84.27500563
19996,SO66528,69.99,9/17/2013,2,44.92757470515424
21224,SO67967,42.28,10/8/2013,1,59.822357050017715
14073,SO68815,117.96,10/21/2013,1,87.93012938885518
18879,SO70115,69.99,11/5/2013,1,87.04418508739558
23904,SO56479,1198.97,4/19/2013,30,40.29435964813946
22344,SO58820,2419.06,5/28/2013,97,24.844444807910097
13214,SO70355,2319.99,11/8/2013,30,78.63887738
16946,SO48422,2181.5625,6/1/2012,47,46.14261934220246
20694,SO53689,146.97,3/1/2013,6,23.243989388105387
19764,SO54384,12.94,3/14/2013,0,90.92040752012927
13670,SO72134,123.98,12/2/2013,5,23.819898452903303
18791,SO73600,69.99,12/21/2013,9,7.451680978166952
15010,SO73746,80.96,12/23/2013,12,6.926597507904897
14106,SO47934,1000.4375,4/26/2012,16,64.11995886
14349,SO66174,56.97,9/11/2013,1,67.85913076816539
19625,SO55340,28.99,3/30/2013,1,34.54896198041347
14872,SO58751,71.97,5/27/2013,2,35.40104397847102
14994,SO59102,29.98,5/30/2013,1,37.251921930694564
15529,SO72044,804.48,11/30/2013,12,69.61506194209348
18256,SO53405,63.97,2/27/2013,6,10.522710147548715
20164,SO66578,2451.3,9/18/2013,26,93.26605350567594
22199,SO72703,2512.32,12/9/2013,96,26.13949919685741
25826,SO45652,699.0982,9/9/2011,7,99.96895449799877
25060,SO57785,2419.06,5/10/2013,114,21.294655909782765
14142,SO69613,29.48,10/29/2013,0,78.29691344467587
16182,SO73415,24.99,12/19/2013,1,26.224191768314377
14116,SO60605,2316.97,6/21/2013,183,12.680446156109127
22411,SO60745,588.96,6/23/2013,7,88.11866581331164
12007,SO66821,2339.97,9/21/2013,27,86.58136962313473
14547,SO73747,123.98,12/23/2013,3,43.33918728271213
26055,SO45955,3399.99,10/20/2011,47,71.72763354134055
12630,SO54524,2419.06,3/16/2013,42,57.921263604972125
19324,SO61925,819.48,7/11/2013,10,86.03083079900614
12636,SO59179,39.98,5/31/2013,1,34.93031708527217
19598,SO60366,1732.26,6/17/2013,32,54.74887799990359
24593,SO74813,4.99,1/19/2014,0,51.11037526443229
12321,SO58416,2318.96,5/22/2013,60,38.62105349440158
22925,SO65635,134.93,9/3/2013,2,89.68823113285536
12335,SO54879,2493.54,3/22/2013,120,20.75840284294087
11446,SO60613,2482.04,6/21/2013,129,19.203320754466134
11331,SO60853,36.27,6/25/2013,1,59.80640585566138
12110,SO62923,2309.97,7/27/2013,34,67.46195185
12774,SO65001,2364.96,8/26/2013,101,23.488829160833692
22277,SO75010,29.99,1/25/2014,1,42.11815701418929
25199,SO54368,1249.84,3/13/2013,13,94.92356508298066
18753,SO61810,123.98,7/9/2013,4,28.42865515561403
17216,SO47919,1000.4375,4/24/2012,15,68.49426670115244
20212,SO73108,76.96,12/15/2013,1,75.31419240127113
16789,SO73464,2443.35,12/19/2013,51,47.572226449190154
17601,SO60860,69.97,6/25/2013,1,94.06496874216039
26239,SO70392,51.96,11/9/2013,1,74.98238985
12011,SO53062,618.47,2/20/2013,13,48.502835086785296
16510,SO55899,27.28,4/8/2013,0,59.08684416872893
27795,SO61480,1174.48,7/3/2013,17,70.79827712538456
27921,SO64558,7.28,8/19/2013,0,61.25806714077573
12458,SO65721,49.99,9/4/2013,1,88.47627046
12302,SO69083,1184.46,10/24/2013,30,38.90442291663811
15008,SO69184,71.58,10/26/2013,2,33.48914530530146
29322,SO73430,49.99,12/19/2013,2,25.31469450205011
16158,SO50857,2049.0982,12/6/2012,239,8.589381966136537
14118,SO57227,2322.28,4/30/2013,256,9.086326616105257
12683,SO58461,2316.97,5/22/2013,26,87.65524334538186
27305,SO73174,1714.97,12/15/2013,25,69.44734891
13625,SO48971,2049.0982,7/21/2012,30,67.75057946646618
25924,SO62741,2419.06,7/24/2013,38,63.39106779881418
14831,SO45008,3578.27,6/27/2011,42,85.67581874593996
14939,SO46252,3578.27,11/17/2011,71,50.62535793823461
12685,SO47075,2049.0982,1/29/2012,23,87.68902871303852
17512,SO51294,592.27,1/4/2013,15,39.14727748731272
16474,SO55166,24.99,3/28/2013,0,93.03721291
29023,SO68207,35.23,10/12/2013,0,71.37241311
13128,SO69721,2438.06,10/30/2013,83,29.43182792232059
11249,SO56133,1759.97,4/13/2013,30,58.58806756041939
11570,SO47634,2071.4196,3/25/2012,37,55.63790334138428
28776,SO62180,2.29,7/15/2013,0,18.100388064381725
20781,SO66666,15.23,9/19/2013,0,61.16807604630834
25039,SO71112,32.6,11/19/2013,1,34.904634253111006
12302,SO74002,2461.03,12/26/2013,247,9.973132847
15805,SO72642,92.48,12/9/2013,1,95.12233498212366
11619,SO63962,25.48,8/10/2013,0,65.94158506110733
17198,SO64688,2391.96,8/21/2013,27,88.30729852773047
13013,SO69953,36.27,11/3/2013,1,69.22532047625904
20333,SO70837,69.99,11/15/2013,2,38.91345075331073
23658,SO49756,2181.5625,9/19/2012,41,53.70536687123708
28934,SO64384,64.47,8/17/2013,1,69.19594223298182
18992,SO60067,119.98,6/13/2013,1,96.22397089413657
23435,SO62990,1735.98,7/28/2013,60,29.098598616561166
16894,SO54022,1763.97,3/7/2013,20,88.12282056929118
23728,SO55985,69.97,4/10/2013,1,92.7873915
25334,SO59470,2398.05,6/4/2013,35,68.68947389260087
14382,SO60019,2373.47,6/12/2013,25,93.4703296
13383,SO69982,2329.98,11/3/2013,54,42.79846581035001
12390,SO49229,2071.4196,8/5/2012,22,95.53653672384206
12898,SO66130,2380.47,9/10/2013,33,71.76437333076761
13791,SO66124,36.27,9/10/2013,4,8.990547904787132
14097,SO62786,56.97,7/25/2013,1,91.15291902281001
24933,SO55404,32.6,3/31/2013,1,51.02491686
18940,SO70271,78.98,11/7/2013,2,48.73106355389412
21660,SO71276,1134.47,11/21/2013,19,58.81432756806526
16504,SO55731,588.96,4/5/2013,31,19.191531943266654
20309,SO74337,68.49,1/4/2014,1,49.57077461390287
19959,SO45763,3578.27,9/25/2011,43,83.95708558818585
17747,SO49018,2181.5625,7/28/2012,337,6.470833618063957
11738,SO53019,49.97,2/20/2013,2,30.927130230815273
26858,SO60559,553.97,6/20/2013,106,5.233185712165201
21719,SO69745,99.96,10/31/2013,2,44.49257436923559
25723,SO51326,777.34,1/6/2013,10,74.1899735
26779,SO64968,25.48,8/26/2013,0,80.88332376588971
17987,SO67356,1750.98,9/29/2013,18,94.79302730706563
12383,SO44803,3578.27,5/31/2011,57,62.80793823222472
12943,SO56759,8.99,4/25/2013,0,29.18955233202507
21834,SO67608,58.98,10/2/2013,1,92.79405517
11372,SO73097,751.34,12/14/2013,10,78.65499661863574
19301,SO47469,1000.4375,3/2/2012,17,59.57070588529873
15444,SO74237,83.97,12/31/2013,1,71.08582049329891
25270,SO43929,699.0982,1/31/2011,8,92.81005372570577
12342,SO46788,2049.0982,1/10/2012,28,72.67743270492755
19680,SO54930,1170.48,3/23/2013,29,39.99557822054973
14635,SO63848,37.21,8/8/2013,1,72.73767921746419
24189,SO65389,1174.48,8/29/2013,133,8.826425459861849
23637,SO66120,28.48,9/10/2013,1,41.70947837390522
14697,SO44730,3578.27,5/29/2011,82,43.60068802533003
19399,SO59933,69.97,6/11/2013,3,20.849632269979296
28904,SO48849,2049.0982,7/7/2012,285,7.193120652418167
16327,SO51663,2466.32,1/26/2013,140,17.671217480585568
11725,SO57316,53.99,5/2/2013,1,67.18904210072023
15115,SO61884,94.48,7/10/2013,1,81.21743755455032
17544,SO70137,2359.98,11/5/2013,24,98.87933180906255
28667,SO44577,3578.27,5/2/2011,94,37.904532795306956
24969,SO53254,34.89,2/24/2013,1,61.941026114804664
11680,SO65537,39.99,9/1/2013,0,94.02877184743659
17763,SO68052,24.99,10/9/2013,1,20.86896923
26021,SO68790,1134.47,10/20/2013,16,73.17633070256055
18839,SO70506,2384.97,11/10/2013,31,76.72297965
16630,SO72416,2394.97,12/5/2013,178,13.452675907587146
15643,SO50357,2071.4196,10/30/2012,24,86.81869159239118
29289,SO55604,2433.04,4/3/2013,30,82.24497947553017
25946,SO63674,1174.48,8/5/2013,144,8.173285624856273
19200,SO70112,37.27,11/5/2013,3,13.653019413604891
23416,SO53662,1155.48,3/1/2013,120,9.66705492
27525,SO54052,182.78,3/8/2013,5,36.80063552093941
20976,SO63390,60.47,8/1/2013,1,53.38245411459299
19915,SO74774,78.97,1/17/2014,1,55.57303415568974
11093,SO59760,2419.06,6/8/2013,80,30.42834217809705
11330,SO68117,4.99,10/10/2013,0,91.60170422322605
13019,SO46800,2443.35,1/12/2012,61,39.984965037831756
14051,SO52281,1237.82,2/5/2013,133,9.327264816708489
21522,SO61406,123.96,7/2/2013,4,33.5215756
22564,SO67609,58.98,10/2/2013,1,55.45539514169477
13650,SO48891,2049.0982,7/11/2012,47,43.78107314588204
11274,SO53280,2309.97,2/24/2013,74,31.01503931442962
11402,SO55551,588.96,4/2/2013,34,17.475708727610154
20047,SO58844,614.98,5/29/2013,7,82.82062750914183
27784,SO71188,751.34,11/20/2013,8,99.63379800179823
29056,SO44876,3578.27,6/10/2011,99,36.306502684768795
15537,SO49235,782.99,8/5/2012,19,41.25399919677737
11874,SO74785,7.95,1/18/2014,0,63.71356484431092
27199,SO49908,2049.0982,9/29/2012,28,73.25194009987642
11619,SO57199,8.99,4/30/2013,0,42.24280580634117
13969,SO66707,49.99,9/20/2013,1,90.96830411327245
17978,SO72651,836.45,12/9/2013,14,58.200378976747245
20510,SO74567,72.93,1/11/2014,2,47.78705725856344
25155,SO58895,2419.06,5/29/2013,36,66.43391155019098
27888,SO73293,22.93,12/17/2013,0,95.51636558367146
28955,SO74103,14.98,12/28/2013,0,80.48246797006202
23734,SO62102,69.97,7/14/2013,8,8.801247400836813
27687,SO73691,1183.47,12/22/2013,32,36.56944152029617
17322,SO74589,8.99,1/12/2014,0,49.70174507036616
17889,SO49200,2443.35,8/3/2012,70,34.87916936
16608,SO52414,71.58,2/8/2013,1,71.51781827889337
28327,SO52830,2407.04,2/15/2013,29,83.49556924
15784,SO70652,2329.99,11/12/2013,31,74.47778404
29108,SO44886,3578.27,6/11/2011,36,98.98666224868614
15653,SO46190,3578.27,11/9/2011,116,30.892026549837766
11272,SO45718,3578.27,9/19/2011,41,88.12400202732005
13406,SO59409,2369.96,6/4/2013,30,77.82915319157618
20683,SO61365,1735.98,7/1/2013,44,39.40698196802388
15974,SO71166,69.99,11/20/2013,1,74.74183164741203
23249,SO52179,49.97,2/3/2013,3,14.88721585973346
22103,SO58501,69.97,5/23/2013,1,79.98668082235247
17937,SO63630,625.47,8/5/2013,11,55.57140724577475
25614,SO64771,1228.83,8/22/2013,38,32.76756640737905
15212,SO73584,63.97,12/21/2013,1,67.29884366949712
12464,SO45214,3578.27,7/23/2011,54,65.95389987786885
19977,SO45982,3578.27,10/24/2011,144,24.90119115836197
11287,SO55756,24.99,4/6/2013,3,7.887754407094983
23464,SO70771,29.99,11/14/2013,1,46.194145755659015
25045,SO52081,38.88,2/1/2013,1,59.10362758772001
12888,SO68318,96.46,10/13/2013,1,88.27750144520685
14119,SO69358,74.98,10/28/2013,1,93.18059558652146
27274,SO50588,2049.0982,11/22/2012,37,55.236495724892805
15714,SO68051,83.97,10/9/2013,1,76.61133095801176
23377,SO68874,556.93,10/21/2013,12,46.73381087115971
29280,SO45471,3578.27,8/22/2011,47,75.87780487442484
26530,SO64665,2419.06,8/20/2013,99,24.456144869220857
16930,SO55511,7.95,4/2/2013,0,40.251149806335484
28944,SO64681,23.97,8/21/2013,0,65.25165988729341
18813,SO74864,128.97,1/20/2014,19,6.7250067326724885
23594,SO60979,29.99,6/27/2013,0,73.63382448220062
18913,SO67795,78.98,10/5/2013,1,84.37587262047585
12819,SO69579,2369.96,10/29/2013,55,42.918457803925385
25376,SO72523,32.6,12/7/2013,1,47.55452963183061
21259,SO47148,2181.5625,2/7/2012,25,85.87181016057045
18393,SO72164,2294.99,12/2/2013,29,78.68719035597317
11140,SO54694,39.99,3/19/2013,1,32.374201458170624
24956,SO61722,751.34,7/7/2013,21,35.77773012
11917,SO64611,2384.07,8/19/2013,34,69.49343207710668
11060,SO44220,3399.99,3/19/2011,58,58.503818782575316
17909,SO44438,3578.27,4/21/2011,175,20.41180925416721
11498,SO54834,4.99,3/22/2013,0,34.44334137677081
11215,SO56032,4.99,4/11/2013,0,90.49841130347214
24166,SO65780,607.96,9/5/2013,9,70.37657148861503
11368,SO68937,880.44,10/22/2013,9,98.66756018012435
17243,SO52971,53.99,2/19/2013,1,77.86619034817309
22226,SO54615,34.98,3/18/2013,0,94.48757105364108
22715,SO58098,85.48,5/16/2013,3,25.537914517695164
23979,SO60218,6.28,6/15/2013,0,78.29106310760794
28706,SO68600,773.63,10/17/2013,112,6.920664414040756
26629,SO44005,699.0982,2/16/2011,10,68.72220206259573
11267,SO45706,3578.27,9/17/2011,72,49.58181642142293
26809,SO57708,118.96,5/9/2013,3,37.94220683240652
11925,SO60496,2389.96,6/19/2013,27,86.92841346784347
11395,SO53006,2329.98,2/20/2013,27,86.15543080246542
27649,SO43768,3578.27,1/16/2011,503,7.118661965371141
11875,SO56498,21.49,4/20/2013,0,62.90298663269594
17292,SO60382,40.23,6/18/2013,1,39.94406131049086
